                  Name,  ZoneName,Clock.Today,Wheat.Zadok.Stage,Wheat.Phenology.CurrentStageName,Wheat.AboveGround.Wt,Wheat.AboveGround.N,Wheat.Grain.Yield,Wheat.Grain.Protein,Wheat.Grain.Size,Wheat.Grain.GrainNo,Wheat.Grain.Wt,Wheat.Grain.N,Wheat.Total.Wt,Wheat.EP,wheat.SWStress.Photo,SWTotal,NO3Total,Irrigation.IrrigationApplied,Fertiliser.NitrogenApplied,Manager_P.Script.This_field_no,Manager_P.Script.Patch_area,Soil.SoilWater.Drainage
MultiPaddockSimulation,Patch_0352, 1998-07-13,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,617.338,  20.557,                       0.000,                     0.000,                         1.000,                    177.000,                  1.781
MultiPaddockSimulation,Patch_0352, 1998-07-14,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,614.325,  20.490,                       0.200,                     0.000,                         1.000,                    177.000,                  1.906
MultiPaddockSimulation,Patch_0352, 1998-07-15,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,611.210,  20.427,                       0.000,                     0.000,                         1.000,                    177.000,                  1.999
MultiPaddockSimulation,Patch_0352, 1998-07-16,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,608.859,  20.369,                       0.200,                     0.000,                         1.000,                    177.000,                  2.054
MultiPaddockSimulation,Patch_0352, 1998-07-17,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,606.161,  20.308,                       0.000,                     0.000,                         1.000,                    177.000,                  2.072
MultiPaddockSimulation,Patch_0352, 1998-07-18,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,603.323,  20.244,                       0.200,                     0.000,                         1.000,                    177.000,                  2.053
MultiPaddockSimulation,Patch_0352, 1998-07-19,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,600.380,  20.180,                       0.000,                     0.000,                         1.000,                    177.000,                  2.000
MultiPaddockSimulation,Patch_0352, 1998-07-20,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,597.777,  20.114,                       0.000,                     0.000,                         1.000,                    177.000,                  1.918
MultiPaddockSimulation,Patch_0352, 1998-07-21,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,594.789,  20.034,                       0.000,                     0.000,                         1.000,                    177.000,                  1.812
MultiPaddockSimulation,Patch_0352, 1998-07-22,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,592.346,  19.915,                       0.000,                     0.000,                         1.000,                    177.000,                  1.687
MultiPaddockSimulation,Patch_0352, 1998-07-23,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,589.108,  19.814,                       0.000,                     0.000,                         1.000,                    177.000,                  1.551
MultiPaddockSimulation,Patch_0352, 1998-07-24,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,586.590,  19.769,                       0.000,                     0.000,                         1.000,                    177.000,                  1.409
MultiPaddockSimulation,Patch_0352, 1998-07-25,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,583.860,  19.729,                       0.000,                     0.000,                         1.000,                    177.000,                  1.265
MultiPaddockSimulation,Patch_0352, 1998-07-26,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,581.657,  19.693,                       0.000,                     0.000,                         1.000,                    177.000,                  1.123
MultiPaddockSimulation,Patch_0352, 1998-07-27,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,579.525,  19.660,                       0.000,                     0.000,                         1.000,                    177.000,                  0.987
MultiPaddockSimulation,Patch_0352, 1998-07-28,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,577.248,  19.625,                       0.000,                     0.000,                         1.000,                    177.000,                  0.860
MultiPaddockSimulation,Patch_0352, 1998-07-29,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,575.322,  19.593,                       0.000,                     0.000,                         1.000,                    177.000,                  0.742
MultiPaddockSimulation,Patch_0352, 1998-07-30,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,573.023,  19.563,                       0.000,                     0.000,                         1.000,                    177.000,                  0.635
MultiPaddockSimulation,Patch_0352, 1998-07-31,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,570.772,  19.537,                       0.000,                     0.000,                         1.000,                    177.000,                  0.539
MultiPaddockSimulation,Patch_0352, 1998-08-01,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,568.929,  19.513,                       0.000,                     0.000,                         1.000,                    177.000,                  0.454
MultiPaddockSimulation,Patch_0352, 1998-08-02,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,570.836,  19.489,                       3.200,                     0.000,                         1.000,                    177.000,                  0.380
MultiPaddockSimulation,Patch_0352, 1998-08-03,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,568.983,  19.469,                       0.000,                     0.000,                         1.000,                    177.000,                  0.316
MultiPaddockSimulation,Patch_0352, 1998-08-04,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,567.317,  19.451,                       0.000,                     0.000,                         1.000,                    177.000,                  0.261
MultiPaddockSimulation,Patch_0352, 1998-08-05,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,566.469,  19.436,                       0.000,                     0.000,                         1.000,                    177.000,                  0.214
MultiPaddockSimulation,Patch_0352, 1998-08-06,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,567.337,  19.423,                       2.000,                     0.000,                         1.000,                    177.000,                  0.175
MultiPaddockSimulation,Patch_0352, 1998-08-07,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,565.538,  19.410,                       0.000,                     0.000,                         1.000,                    177.000,                  0.142
MultiPaddockSimulation,Patch_0352, 1998-08-08,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,564.826,  19.398,                       0.200,                     0.000,                         1.000,                    177.000,                  0.115
MultiPaddockSimulation,Patch_0352, 1998-08-09,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,564.154,  19.385,                       0.000,                     0.000,                         1.000,                    177.000,                  0.093
MultiPaddockSimulation,Patch_0352, 1998-08-10,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,570.151,  19.375,                       6.600,                     0.000,                         1.000,                    177.000,                  0.074
MultiPaddockSimulation,Patch_0352, 1998-08-11,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,569.206,  19.341,                       0.200,                     0.000,                         1.000,                    177.000,                  0.059
MultiPaddockSimulation,Patch_0352, 1998-08-12,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,569.265,  19.314,                       0.800,                     0.000,                         1.000,                    177.000,                  0.047
MultiPaddockSimulation,Patch_0352, 1998-08-13,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,567.531,  19.281,                       0.000,                     0.000,                         1.000,                    177.000,                  0.037
MultiPaddockSimulation,Patch_0352, 1998-08-14,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,566.553,  19.262,                       0.000,                     0.000,                         1.000,                    177.000,                  0.029
MultiPaddockSimulation,Patch_0352, 1998-08-15,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,569.193,  19.235,                       4.500,                     0.000,                         1.000,                    177.000,                  0.023
MultiPaddockSimulation,Patch_0352, 1998-08-16,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,567.204,  19.200,                       0.000,                     0.000,                         1.000,                    177.000,                  0.018
MultiPaddockSimulation,Patch_0352, 1998-08-17,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,566.351,  19.173,                       1.000,                     0.000,                         1.000,                    177.000,                  0.014
MultiPaddockSimulation,Patch_0352, 1998-08-18,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,565.361,  19.137,                       0.000,                     0.000,                         1.000,                    177.000,                  0.011
MultiPaddockSimulation,Patch_0352, 1998-08-19,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,564.746,  19.123,                       0.000,                     0.000,                         1.000,                    177.000,                  0.009
MultiPaddockSimulation,Patch_0352, 1998-08-20,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,566.110,  19.112,                       2.400,                     0.000,                         1.000,                    177.000,                  0.007
MultiPaddockSimulation,Patch_0352, 1998-08-21,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,564.270,  19.087,                       0.000,                     0.000,                         1.000,                    177.000,                  0.005
MultiPaddockSimulation,Patch_0352, 1998-08-22,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,563.689,  19.072,                       0.000,                     0.000,                         1.000,                    177.000,                  0.004
MultiPaddockSimulation,Patch_0352, 1998-08-23,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,563.124,  19.030,                       0.000,                     0.000,                         1.000,                    177.000,                  0.003
MultiPaddockSimulation,Patch_0352, 1998-08-24,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,562.574,  18.968,                       0.000,                     0.000,                         1.000,                    177.000,                  0.002
MultiPaddockSimulation,Patch_0352, 1998-08-25,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,566.963,  18.923,                       4.900,                     0.000,                         1.000,                    177.000,                  0.002
MultiPaddockSimulation,Patch_0352, 1998-08-26,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,583.421,  18.893,                      16.600,                     0.000,                         1.000,                    177.000,                  0.001
MultiPaddockSimulation,Patch_0352, 1998-08-27,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,582.549,  18.853,                       0.000,                     0.000,                         1.000,                    177.000,                  0.001
MultiPaddockSimulation,Patch_0352, 1998-08-28,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,582.074,  18.824,                       0.300,                     0.000,                         1.000,                    177.000,                  0.001
MultiPaddockSimulation,Patch_0352, 1998-08-29,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,583.947,  18.786,                       3.000,                     0.000,                         1.000,                    177.000,                  0.001
MultiPaddockSimulation,Patch_0352, 1998-08-30,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,581.729,  18.776,                       0.000,                     0.000,                         1.000,                    177.000,                  0.000
MultiPaddockSimulation,Patch_0352, 1998-08-31,            0.000,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,579.479,  18.773,                       0.000,                     0.000,                         1.000,                    177.000,                  0.000
MultiPaddockSimulation,Patch_0352, 1998-09-01,            4.995,                          Sowing,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,577.705,  68.769,                       0.000,                    50.000,                         1.000,                    177.000,                  0.000
MultiPaddockSimulation,Patch_0352, 1998-09-02,            5.614,                     Germination,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,579.149,  68.745,                       3.500,                     0.000,                         1.000,                    177.000,                  0.000
MultiPaddockSimulation,Patch_0352, 1998-09-03,            6.067,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,586.678,  68.729,                       8.200,                     0.000,                         1.000,                    177.000,                  0.000
MultiPaddockSimulation,Patch_0352, 1998-09-04,            6.453,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,590.341,  68.700,                       5.000,                     0.000,                         1.000,                    177.000,                  0.000
MultiPaddockSimulation,Patch_0352, 1998-09-05,            6.924,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,587.833,  68.682,                       0.000,                     0.000,                         1.000,                    177.000,                  0.001
MultiPaddockSimulation,Patch_0352, 1998-09-06,            7.585,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,587.038,  68.642,                       1.500,                     0.000,                         1.000,                    177.000,                  0.003
MultiPaddockSimulation,Patch_0352, 1998-09-07,            8.289,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,585.576,  68.603,                       0.000,                     0.000,                         1.000,                    177.000,                  0.007
MultiPaddockSimulation,Patch_0352, 1998-09-08,            8.942,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,582.689,  68.580,                       0.000,                     0.000,                         1.000,                    177.000,                  0.013
MultiPaddockSimulation,Patch_0352, 1998-09-09,            9.357,                               ?,               0.000,              0.000,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.000,   0.000,               1.000,580.018,  68.577,                       0.000,                     0.000,                         1.000,                    177.000,                  0.020
MultiPaddockSimulation,Patch_0352, 1998-09-10,           10.000,                       Emergence,               0.690,              0.040,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.690,   0.000,               1.000,577.877,  68.570,                       0.000,                     0.000,                         1.000,                    177.000,                  0.028
MultiPaddockSimulation,Patch_0352, 1998-09-11,           10.066,                   EndOfJuvenile,               0.882,              0.051,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.690,   0.021,               1.000,576.864,  68.419,                       0.000,                     0.000,                         1.000,                    177.000,                  0.036
MultiPaddockSimulation,Patch_0352, 1998-09-12,           10.134,                               ?,               1.108,              0.064,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         0.882,   0.024,               1.000,575.818,  68.243,                       0.000,                     0.000,                         1.000,                    177.000,                  0.043
MultiPaddockSimulation,Patch_0352, 1998-09-13,           10.219,                               ?,               1.392,              0.080,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         1.108,   0.039,               1.000,574.871,  68.025,                       0.000,                     0.000,                         1.000,                    177.000,                  0.049
MultiPaddockSimulation,Patch_0352, 1998-09-14,           10.336,                               ?,               1.849,              0.106,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         1.392,   0.080,               1.000,573.740,  67.678,                       0.000,                     0.000,                         1.000,                    177.000,                  0.052
MultiPaddockSimulation,Patch_0352, 1998-09-15,           10.468,                               ?,               2.255,              0.128,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         1.849,   0.069,               1.000,572.870,  67.378,                       0.000,                     0.000,                         1.000,                    177.000,                  0.054
MultiPaddockSimulation,Patch_0352, 1998-09-16,           10.598,                               ?,               2.663,              0.150,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         2.255,   0.066,               1.000,572.124,  67.087,                       0.000,                     0.000,                         1.000,                    177.000,                  0.054
MultiPaddockSimulation,Patch_0352, 1998-09-17,           10.696,                               ?,               2.979,              0.165,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         2.663,   0.019,               1.000,571.648,  66.872,                       0.000,                     0.000,                         1.000,                    177.000,                  0.053
MultiPaddockSimulation,Patch_0352, 1998-09-18,           10.852,                               ?,               3.712,              0.205,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         2.979,   0.078,               1.000,570.807,  66.346,                       0.000,                     0.000,                         1.000,                    177.000,                  0.050
MultiPaddockSimulation,Patch_0352, 1998-09-19,           11.081,                               ?,               4.636,              0.254,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         3.712,   0.214,               1.000,569.776,  65.696,                       0.000,                     0.000,                         1.000,                    177.000,                  0.047
MultiPaddockSimulation,Patch_0352, 1998-09-20,           11.268,                               ?,               5.673,              0.307,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         4.636,   0.125,               1.000,569.794,  64.983,                       0.800,                     0.000,                         1.000,                    177.000,                  0.043
MultiPaddockSimulation,Patch_0352, 1998-09-21,           11.495,                               ?,               7.000,              0.376,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         5.673,   0.144,               1.000,568.963,  64.071,                       0.000,                     0.000,                         1.000,                    177.000,                  0.039
MultiPaddockSimulation,Patch_0352, 1998-09-22,           11.710,                               ?,               8.610,              0.458,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         7.000,   0.263,               1.000,568.050,  62.982,                       0.000,                     0.000,                         1.000,                    177.000,                  0.034
MultiPaddockSimulation,Patch_0352, 1998-09-23,           11.898,                               ?,              10.091,              0.533,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         8.610,   0.178,               1.000,567.303,  61.997,                       0.000,                     0.000,                         1.000,                    177.000,                  0.030
MultiPaddockSimulation,Patch_0352, 1998-09-24,           12.067,                               ?,              10.694,              0.561,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        10.091,   0.062,               1.000,567.045,  61.625,                       0.000,                     0.000,                         1.000,                    177.000,                  0.026
MultiPaddockSimulation,Patch_0352, 1998-09-25,           12.260,                               ?,              11.390,              0.592,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        10.694,   0.015,               1.000,567.129,  61.218,                       0.300,                     0.000,                         1.000,                    177.000,                  0.022
MultiPaddockSimulation,Patch_0352, 1998-09-26,           12.354,                               ?,              11.733,              0.604,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        11.390,   0.018,               1.000,567.010,  61.043,                       0.000,                     0.000,                         1.000,                    177.000,                  0.019
MultiPaddockSimulation,Patch_0352, 1998-09-27,           12.671,                               ?,              12.900,              0.659,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        11.733,   0.056,               1.000,566.663,  60.328,                       0.000,                     0.000,                         1.000,                    177.000,                  0.016
MultiPaddockSimulation,Patch_0352, 1998-09-28,           13.020,                               ?,              15.675,              0.671,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        12.900,   0.317,               1.000,565.721,  60.174,                       0.000,                     0.000,                         1.000,                    177.000,                  0.013
MultiPaddockSimulation,Patch_0352, 1998-09-29,           13.487,                               ?,              19.249,              0.682,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        15.675,   0.503,               1.000,564.488,  60.032,                       0.000,                     0.000,                         1.000,                    177.000,                  0.011
MultiPaddockSimulation,Patch_0352, 1998-09-30,           14.000,                               ?,              22.486,              0.692,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        19.249,   0.810,               1.000,563.005,  59.900,                       0.000,                     0.000,                         1.000,                    177.000,                  0.009
MultiPaddockSimulation,Patch_0352, 1998-10-01,           14.378,                               ?,              24.648,              0.702,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        22.486,   0.271,               1.000,564.864,  59.780,                       2.700,                     0.000,                         1.000,                    177.000,                  0.007
MultiPaddockSimulation,Patch_0352, 1998-10-02,           14.691,                               ?,              24.983,              0.718,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        24.648,   0.004,               1.000,579.357,  59.527,                      14.600,                     0.000,                         1.000,                    177.000,                  0.006
MultiPaddockSimulation,Patch_0352, 1998-10-03,           20.022,                               ?,              27.368,              0.831,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        24.963,   0.217,               1.000,578.697,  58.050,                       0.200,                     0.000,                         1.000,                    177.000,                  0.005
MultiPaddockSimulation,Patch_0352, 1998-10-04,           20.751,                               ?,              30.665,              0.987,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        27.329,   0.521,               1.000,577.651,  56.009,                       0.200,                     0.000,                         1.000,                    177.000,                  0.004
MultiPaddockSimulation,Patch_0352, 1998-10-05,           21.488,                               ?,              33.866,              1.136,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        30.597,   0.465,               1.000,595.062,  53.995,                      18.400,                     0.000,                         1.000,                    177.000,                  0.003
MultiPaddockSimulation,Patch_0352, 1998-10-06,           22.076,                               ?,              39.225,              1.382,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        33.768,   0.783,               1.000,593.618,  50.806,                       0.000,                     0.000,                         1.000,                    177.000,                  0.002
MultiPaddockSimulation,Patch_0352, 1998-10-07,           22.876,                               ?,              42.223,              1.518,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        39.101,   0.432,               1.000,592.878,  49.005,                       0.000,                     0.000,                         1.000,                    177.000,                  0.003
MultiPaddockSimulation,Patch_0352, 1998-10-08,           24.066,                               ?,              48.124,              1.783,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        42.064,   1.172,               1.000,591.100,  45.522,                       0.000,                     0.000,                         1.000,                    177.000,                  0.008
MultiPaddockSimulation,Patch_0352, 1998-10-09,           24.750,                               ?,              52.039,              1.955,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        47.910,   0.136,               1.000,590.663,  43.358,                       0.000,                     0.000,                         1.000,                    177.000,                  0.018
MultiPaddockSimulation,Patch_0352, 1998-10-10,           25.000,                               ?,              59.301,              2.267,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        51.792,   0.400,               1.000,604.728,  39.396,                      15.000,                     0.000,                         1.000,                    177.000,                  0.036
